Loan_ID,Bank,Customer_Name,Gender,Married,Dependents,Education,Employment_Status,Applicant_Income,Coapplicant_Income,Loan_Amount,Loan_Term_Months,Credit_History,Property_Area,Age,Loan_Status,CIBIL_Score,Annual_Household_Income,Debt_to_Income_Ratio,Purpose_of_Loan,Existing_EMIs,Number_of_Previous_Loans,Default_History_Count,Employment_Length_Years,Business_Type,Asset_Value,Guarantor,Co-signer_Relationship,Monthly_Expense,Organization_Type,Region_Branch,Mobile_Verified,Email_Verified,Institutional_Relationships,Application_Text,Customer_Feedback,Agent_Notes,Loan_to_Annual_Income,Customer_Sentiment,Religion,State,City,PIN_Code,Aadhaar_Synthetic,Phone_Number,Email,Occupation
761.0,0.0,12.0,1.0,0.0,1.0,0.0,1.0,35114.0,0.0,855545.0,48.0,1.0,0.0,38.0,0.0,702.0,421368.0,0.656,0.0,23050.0,0.0,0.0,5.0,6.0,1943989.0,0.0,2.0,15577.0,1.0,3.0,1.0,1.0,1.0,0.0,4.0,0.0,2.03,2.0,2.0,1.0,27.0,553838.0,693000000000.0,9590257846.0,12.0,5.0
762.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,60413.0,0.0,266403.0,48.0,1.0,1.0,35.0,0.0,688.0,724956.0,0.131,2.0,7924.0,1.0,0.0,1.0,6.0,2808634.0,0.0,1.0,28704.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,0.367,2.0,2.0,4.0,19.0,368567.0,586000000000.0,9620846729.0,17.0,14.0
763.0,0.0,38.0,0.0,1.0,3.0,0.0,1.0,58890.0,0.0,87357.0,24.0,1.0,1.0,38.0,0.0,789.0,706680.0,0.675,5.0,39747.0,0.0,0.0,3.0,6.0,1802663.0,0.0,4.0,21309.0,0.0,5.0,1.0,1.0,4.0,1.0,0.0,0.0,0.124,2.0,2.0,8.0,21.0,995196.0,355000000000.0,9018256247.0,38.0,14.0
764.0,0.0,17.0,1.0,0.0,3.0,0.0,1.0,40851.0,19891.25,213254.0,180.0,1.0,0.0,20.0,0.0,821.0,835896.0,0.102,1.0,7127.0,0.0,0.0,0.0,6.0,2086135.0,0.0,4.0,32877.0,2.0,6.0,1.0,1.0,2.0,1.0,2.0,0.0,0.255,2.0,2.0,5.0,1.0,655734.0,394000000000.0,9992900966.0,17.0,14.0
765.0,0.0,33.0,0.0,1.0,0.0,0.0,1.0,37868.0,0.0,6207776.0,240.0,1.0,2.0,36.0,1.0,628.0,454416.0,0.689,3.0,26085.0,1.0,0.0,0.0,6.0,1318808.0,0.0,5.0,16524.0,1.0,1.0,1.0,1.0,1.0,140.0,0.0,4.0,13.661,1.0,2.0,1.0,0.0,311766.0,266000000000.0,9174003910.0,33.0,8.0
766.0,0.0,17.0,1.0,0.0,0.0,0.0,2.0,49228.0,19891.25,1484144.0,360.0,0.0,2.0,39.0,0.0,577.0,1068132.0,0.232,1.0,20639.0,1.0,0.0,0.0,6.0,3549443.0,0.0,2.0,31113.0,4.0,2.0,1.0,1.0,4.0,215.0,2.0,3.0,1.389,2.0,2.0,3.0,11.0,17741.0,354000000000.0,9936006082.0,17.0,2.0
767.0,0.0,32.0,1.0,1.0,2.0,0.0,1.0,60874.0,0.0,748358.0,36.0,1.0,0.0,40.0,1.0,666.0,730488.0,0.348,0.0,21182.0,2.0,0.0,1.0,6.0,2054082.0,0.0,5.0,27249.0,3.0,4.0,1.0,1.0,4.0,0.0,0.0,1.0,1.024,1.0,2.0,1.0,27.0,13824.0,56461607626.0,9438500953.0,32.0,2.0
768.0,0.0,23.0,0.0,1.0,3.0,0.0,3.0,6168.0,3259.0,1642230.0,180.0,1.0,1.0,46.0,0.0,643.0,113124.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,5.0,7710.0,4.0,5.0,1.0,1.0,2.0,215.0,3.0,3.0,14.517,1.0,2.0,6.0,3.0,184674.0,462000000000.0,9094416423.0,23.0,15.0
769.0,0.0,20.0,1.0,0.0,1.0,0.0,1.0,27464.0,0.0,190854.0,24.0,1.0,1.0,49.0,0.0,740.0,329568.0,0.413,6.0,11338.0,0.0,0.0,0.0,6.0,1381153.0,0.0,2.0,8343.0,4.0,0.0,1.0,1.0,4.0,208.0,3.0,2.0,0.579,1.0,2.0,7.0,28.0,960061.0,441000000000.0,9606349429.0,20.0,0.0
770.0,0.0,32.0,1.0,0.0,2.0,0.0,2.0,41635.0,13330.0,373421.0,360.0,0.0,1.0,18.0,0.0,587.0,659580.0,0.595,3.0,32710.0,1.0,0.0,3.0,6.0,1997563.0,0.0,5.0,20303.0,1.0,2.0,1.0,1.0,0.0,217.0,0.0,2.0,0.566,1.0,2.0,9.0,6.0,769899.0,176000000000.0,9993242024.0,32.0,4.0
771.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,26866.0,0.0,1480984.0,60.0,1.0,0.0,30.0,1.0,633.0,322392.0,1.9409999999999998,1.0,71683.625,0.0,0.0,7.5,6.0,321277.0,0.0,4.0,10566.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,4.594,1.0,2.0,0.0,5.0,993432.0,444000000000.0,9869479025.0,4.0,7.0
772.0,0.0,31.0,1.0,0.0,1.0,0.0,1.0,59584.0,0.0,186421.0,24.0,0.0,0.0,45.0,0.0,516.0,715008.0,0.08,6.0,4765.0,2.0,0.0,0.0,6.0,1582487.0,0.0,4.0,27673.0,1.0,3.0,1.0,1.0,1.0,220.0,4.0,2.0,0.261,2.0,2.0,5.0,1.0,853378.0,363000000000.0,9641009538.0,31.0,1.0
773.0,0.0,24.0,0.0,1.0,0.0,1.0,1.0,38921.0,0.0,86915.0,60.0,1.0,0.0,33.0,0.0,609.0,467052.0,0.0,5.0,0.0,1.0,0.0,1.0,6.0,1044727.0,0.0,2.0,13048.0,2.0,4.0,1.0,1.0,4.0,0.0,3.0,3.0,0.186,1.0,2.0,8.0,21.0,291571.0,422000000000.0,9378146047.0,24.0,11.0
774.0,0.0,4.0,1.0,0.0,1.0,0.0,3.0,13432.0,0.0,97602.0,36.0,1.0,0.0,37.0,0.0,669.0,161184.0,0.501,2.0,6723.0,2.0,0.0,0.0,6.0,762831.0,0.0,5.0,5149.0,1.0,0.0,1.0,1.0,4.0,80.0,2.0,4.0,0.606,1.0,2.0,2.0,18.0,236836.0,379000000000.0,9875646726.0,4.0,10.0
775.0,0.0,25.0,1.0,1.0,0.0,0.0,2.0,3000.0,0.0,284721.0,48.0,1.0,2.0,30.0,0.0,714.0,36000.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,523928.0,0.0,5.0,3000.0,1.0,5.0,1.0,1.0,2.0,211.0,1.0,1.0,7.909,1.0,2.0,7.0,8.0,566714.0,542000000000.0,9729108450.0,25.0,2.0
776.0,0.0,29.0,0.0,0.0,2.0,0.0,1.0,106490.0,0.0,684787.0,72.0,1.0,2.0,51.0,0.0,639.0,1277880.0,0.401,0.0,42661.0,0.0,0.0,4.0,6.0,2509521.0,0.0,4.0,61243.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.536,1.0,2.0,5.0,1.0,411972.0,43566050337.0,9469833067.0,29.0,2.0
777.0,0.0,18.0,1.0,1.0,3.0,1.0,1.0,42701.0,19891.25,932831.0,60.0,0.0,1.0,27.0,0.0,549.0,1021128.0,0.069,0.0,5853.0,0.0,0.0,4.0,6.0,3029500.0,0.0,2.0,41322.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,4.0,0.914,2.0,2.0,0.0,20.0,633313.0,672000000000.0,9190878865.0,18.0,9.0
778.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,70799.0,0.0,162912.0,12.0,1.0,2.0,32.0,0.0,634.0,849588.0,0.433,4.0,30628.0,0.0,0.0,6.0,6.0,2180699.0,0.0,1.0,30782.0,3.0,4.0,1.0,1.0,4.0,0.0,4.0,4.0,0.192,1.0,2.0,5.0,1.0,392011.0,907000000000.0,9876055049.0,0.0,17.0
779.0,0.0,27.0,1.0,0.0,1.0,0.0,1.0,30865.0,0.0,431752.0,36.0,1.0,1.0,28.0,0.0,636.0,370380.0,0.214,5.0,6605.0,1.0,0.0,3.0,6.0,1227178.0,0.0,2.0,14074.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.166,1.0,2.0,6.0,3.0,948501.0,705000000000.0,9320162907.0,27.0,9.0
780.0,0.0,40.0,0.0,0.0,1.0,0.0,2.0,89926.0,0.0,6334190.0,120.0,1.0,1.0,35.0,0.0,682.0,1079112.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,2323738.0,0.0,2.0,34361.0,3.0,5.0,1.0,1.0,2.0,143.0,3.0,2.0,5.87,0.0,2.0,3.0,13.0,464504.0,289000000000.0,9533717086.0,40.0,7.0
781.0,0.0,38.0,1.0,1.0,1.0,1.0,1.0,70946.0,0.0,7728174.625,360.0,1.0,0.0,27.0,1.0,642.0,851352.0,0.557,3.0,39491.0,1.0,0.0,7.5,6.0,2479338.0,0.0,4.0,30449.0,3.0,0.0,1.0,1.0,1.0,221.0,4.0,1.0,11.324,1.0,2.0,3.0,26.0,687560.0,269000000000.0,9549014599.0,38.0,11.0
782.0,0.0,18.0,1.0,1.0,1.0,0.0,1.0,65440.0,19891.25,4509778.0,360.0,1.0,0.0,42.0,0.0,641.0,1640400.0,0.136,3.0,18618.0,1.0,0.0,1.0,6.0,5372009.0,0.0,5.0,56156.0,1.0,0.0,1.0,1.0,4.0,221.0,3.0,3.0,2.749,0.0,2.0,1.0,0.0,47808.0,692000000000.0,9982438843.0,18.0,0.0
783.0,0.0,36.0,1.0,1.0,0.0,1.0,2.0,40563.0,0.0,3787056.0,300.0,1.0,1.0,22.0,1.0,653.0,486756.0,0.665,3.0,26979.0,1.0,0.0,4.0,6.0,1732175.0,0.0,4.0,19988.0,3.0,0.0,1.0,1.0,1.0,221.0,4.0,1.0,7.78,2.0,2.0,6.0,16.0,246897.0,178000000000.0,9158901649.0,36.0,17.0
784.0,0.0,38.0,0.0,1.0,0.0,0.0,2.0,84424.0,19891.25,7389405.0,240.0,1.0,2.0,36.0,0.0,625.0,1745442.0,0.16,3.0,26882.0,0.0,0.0,2.0,6.0,5702093.75,0.0,4.0,68930.5,4.0,4.0,1.0,1.0,2.0,217.0,2.0,1.0,3.675,1.0,2.0,5.0,15.0,806127.0,504000000000.0,9070308808.0,38.0,8.0
785.0,0.0,24.0,1.0,0.0,0.0,0.0,2.0,23344.0,0.0,982018.0,48.0,1.0,1.0,27.0,1.0,659.0,280128.0,1.9409999999999998,0.0,51447.0,1.0,0.0,2.0,6.0,1188699.0,0.0,5.0,4920.0,4.0,4.0,1.0,1.0,4.0,0.0,0.0,2.0,3.506,1.0,2.0,1.0,0.0,911484.0,628000000000.0,9007288959.0,24.0,14.0
786.0,0.0,4.0,0.0,1.0,2.0,1.0,2.0,64993.0,0.0,6341312.0,360.0,1.0,2.0,43.0,0.0,662.0,779916.0,0.0,3.0,0.0,0.0,0.0,4.0,6.0,1803377.0,0.0,2.0,31686.0,0.0,1.0,1.0,1.0,3.0,144.0,1.0,2.0,8.131,2.0,2.0,1.0,27.0,986829.0,412000000000.0,9276620808.0,4.0,17.0
787.0,0.0,38.0,0.0,0.0,0.0,1.0,2.0,24586.0,42.0,497456.0,180.0,1.0,1.0,47.0,0.0,640.0,295536.0,0.181,1.0,4458.0,0.0,0.0,3.0,6.0,1890678.0,0.0,4.0,16756.0,0.0,6.0,1.0,1.0,3.0,221.0,2.0,4.0,1.683,1.0,2.0,4.0,17.0,684338.0,917000000000.0,9962458701.0,38.0,14.0
788.0,0.0,18.0,1.0,1.0,1.0,0.0,1.0,38524.0,0.0,246883.0,360.0,0.0,1.0,39.0,1.0,594.0,462288.0,0.973,3.0,37487.0,0.0,0.0,5.0,6.0,1225854.0,0.0,4.0,16075.0,3.0,1.0,1.0,1.0,4.0,0.0,0.0,2.0,0.534,1.0,2.0,4.0,19.0,135529.0,424000000000.0,9375302849.0,18.0,2.0
789.0,0.0,29.0,1.0,1.0,3.0,0.0,1.0,40082.0,0.0,339798.0,24.0,1.0,2.0,23.0,0.0,681.0,480984.0,0.289,5.0,11571.0,0.0,0.0,0.0,6.0,2154624.0,0.0,5.0,12686.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,0.706,2.0,2.0,7.0,8.0,485035.0,397000000000.0,9055364818.0,29.0,2.0
790.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,4309.0,2539.0,4920755.0,240.0,1.0,0.0,29.0,0.0,633.0,82176.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,265712.0,0.0,1.0,6848.0,0.0,6.0,1.0,1.0,4.0,129.0,2.0,0.0,19.84825,1.0,2.0,8.0,21.0,597277.0,36488215977.0,9385466232.0,1.0,10.0
791.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42026.0,0.0,19968.0,48.0,1.0,1.0,37.0,0.0,707.0,504312.0,0.355,0.0,14932.0,1.0,0.0,2.0,6.0,1329004.0,0.0,4.0,21083.0,2.0,3.0,1.0,1.0,1.0,214.0,1.0,1.0,0.04,1.0,2.0,7.0,8.0,844125.0,668000000000.0,9949722042.0,0.0,3.0
792.0,0.0,18.0,1.0,1.0,2.0,1.0,1.0,55496.0,0.0,277405.0,36.0,0.0,0.0,25.0,1.0,614.0,665952.0,0.436,6.0,24200.0,0.0,0.0,0.0,6.0,2613098.0,0.0,5.0,18281.0,1.0,5.0,1.0,1.0,1.0,221.0,1.0,2.0,0.417,0.0,2.0,7.0,8.0,193979.0,270000000000.0,9962356999.0,18.0,17.0
793.0,0.0,14.0,1.0,1.0,1.0,0.0,2.0,14333.0,0.0,539868.0,24.0,0.0,2.0,37.0,1.0,665.0,171996.0,1.765,6.0,25294.0,0.0,0.0,0.0,6.0,1129127.0,0.0,0.0,5819.0,3.0,1.0,1.0,1.0,2.0,221.0,2.0,1.0,3.139,1.0,2.0,3.0,13.0,605049.0,983000000000.0,9792560413.0,14.0,5.0
794.0,0.0,13.0,1.0,0.0,2.0,0.0,1.0,5000.0,0.0,704824.0,240.0,1.0,1.0,28.0,1.0,709.0,60000.0,1.661,1.0,8306.0,1.0,0.0,1.0,6.0,23338.0,0.0,0.0,2000.0,2.0,6.0,1.0,1.0,4.0,1.0,1.0,0.0,11.747,0.0,2.0,5.0,15.0,349782.0,84931539839.0,9122600014.0,13.0,7.0
795.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,33195.0,0.0,235773.0,36.0,0.0,2.0,35.0,1.0,566.0,398340.0,1.812,5.0,60147.0,1.0,0.0,4.0,6.0,1648609.0,0.0,4.0,14870.0,2.0,6.0,1.0,1.0,1.0,219.0,3.0,2.0,0.592,2.0,2.0,4.0,19.0,518009.0,763000000000.0,9410389752.0,0.0,4.0
796.0,0.0,24.0,1.0,1.0,1.0,1.0,1.0,58603.0,0.0,2123599.0,60.0,1.0,0.0,19.0,0.0,636.0,703236.0,0.0,1.0,0.0,2.0,0.0,1.0,6.0,2736239.0,0.0,3.0,21184.0,0.0,3.0,1.0,1.0,2.0,215.0,4.0,4.0,3.02,2.0,2.0,1.0,0.0,607943.0,99865642240.0,9592082353.0,24.0,16.0
797.0,0.0,23.0,1.0,1.0,3.0,0.0,0.0,18321.0,0.0,3278196.0,360.0,1.0,2.0,38.0,0.0,682.0,219852.0,0.829,3.0,15185.0,2.0,0.0,7.5,6.0,1365311.0,0.0,5.0,2000.0,3.0,4.0,1.0,1.0,0.0,101.0,0.0,4.0,14.911,0.0,2.0,3.0,26.0,948161.0,669000000000.0,9056820175.0,23.0,10.0
798.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,10141.0,12632.0,1278283.0,240.0,1.0,2.0,38.0,1.0,686.0,273276.0,0.976,3.0,22218.0,0.0,0.0,2.0,6.0,291890.0,0.0,2.0,7304.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,3.0,4.678,0.0,2.0,4.0,22.0,931650.0,966000000000.0,9434741253.0,4.0,8.0
799.0,0.0,24.0,1.0,1.0,0.0,1.0,1.0,59322.0,0.0,301278.0,48.0,0.0,1.0,39.0,0.0,492.0,711864.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,1544697.0,0.0,4.0,24074.0,0.0,4.0,1.0,1.0,4.0,212.0,0.0,0.0,0.423,1.0,2.0,0.0,5.0,494146.0,956000000000.0,9750361920.0,24.0,17.0
800.0,0.0,13.0,1.0,1.0,3.0,1.0,1.0,66471.0,0.0,143751.0,24.0,1.0,2.0,23.0,0.0,630.0,797652.0,0.179,5.0,11925.0,2.5,0.0,6.0,6.0,1607893.0,0.0,4.0,29422.0,1.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,0.18,1.0,2.0,8.0,10.0,896475.0,992000000000.0,9424447489.0,13.0,16.0
801.0,0.0,23.0,0.0,1.0,3.0,0.0,3.0,9614.0,0.0,220451.0,48.0,0.0,0.0,28.0,1.0,506.0,115368.0,1.9409999999999998,6.0,35307.0,0.0,0.0,0.0,6.0,476892.0,0.0,5.0,2000.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.911,1.0,2.0,9.0,6.0,587848.0,608000000000.0,9519170851.0,23.0,6.0
802.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,50523.0,15191.0,215947.0,12.0,1.0,2.0,20.0,0.0,646.0,788568.0,0.0,5.0,0.0,1.0,0.0,0.0,6.0,2025994.0,0.0,1.0,31024.0,1.0,1.0,1.0,1.0,4.0,221.0,4.0,4.0,0.274,0.0,2.0,0.0,23.0,492760.0,290000000000.0,9185805581.0,4.0,15.0
803.0,0.0,18.0,0.0,1.0,1.0,0.0,1.0,25447.0,0.0,2593750.0,360.0,1.0,0.0,31.0,1.0,660.0,305364.0,0.63,3.0,16034.0,1.0,0.0,0.0,6.0,1936016.0,0.0,5.0,11446.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,8.494,0.0,2.0,8.0,21.0,204764.0,450000000000.0,9004093045.0,18.0,7.0
804.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0,24204.0,0.0,122149.0,36.0,1.0,2.0,40.0,0.0,765.0,290448.0,0.125,6.0,3029.0,0.0,0.0,7.0,6.0,755656.0,0.0,2.0,10778.0,0.0,4.0,1.0,1.0,4.0,0.0,1.0,3.0,0.421,1.0,2.0,2.0,7.0,803983.0,404000000000.0,9662038588.0,13.0,13.0
805.0,0.0,24.0,1.0,1.0,0.0,0.0,1.0,56322.0,0.0,744990.0,48.0,1.0,2.0,35.0,0.0,639.0,675864.0,0.605,0.0,34097.0,0.0,0.0,4.0,6.0,2048544.0,0.0,3.0,26487.0,2.0,2.0,1.0,1.0,3.0,221.0,0.0,0.0,1.102,0.0,2.0,9.0,24.0,706718.0,78802652951.0,9646933356.0,24.0,17.0
806.0,0.0,13.0,1.0,1.0,1.0,0.0,2.0,15603.0,0.0,1784839.0,240.0,1.0,0.0,26.0,1.0,620.0,187236.0,1.818,1.0,28360.0,0.0,0.0,2.0,6.0,1109878.0,0.0,4.0,4260.0,1.0,3.0,1.0,1.0,0.0,39.0,4.0,3.0,9.533,1.0,2.0,0.0,20.0,4432.0,397000000000.0,9898709201.0,13.0,8.0
807.0,0.0,38.0,1.0,1.0,1.0,1.0,1.0,27580.0,0.0,7728174.625,300.0,1.0,1.0,35.0,0.0,731.0,330960.0,0.0,3.0,0.0,2.0,0.0,7.5,6.0,1465048.0,0.0,1.0,17937.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,19.84825,2.0,2.0,5.0,9.0,841350.0,431000000000.0,9485805263.0,38.0,14.0
808.0,0.0,24.0,1.0,0.0,2.0,0.0,3.0,11552.0,0.0,5405347.0,180.0,1.0,2.0,40.0,1.0,656.0,138624.0,1.9409999999999998,3.0,26747.0,2.0,0.0,2.0,6.0,1002990.0,0.0,0.0,11552.0,1.0,5.0,1.0,1.0,0.0,0.0,4.0,1.0,19.84825,0.0,2.0,2.0,2.0,242365.0,960000000000.0,9077454470.0,24.0,4.0
809.0,0.0,33.0,0.0,0.0,0.0,1.0,2.0,48780.0,0.0,1808345.0,300.0,1.0,1.0,18.0,0.0,657.0,585360.0,0.0,3.0,0.0,0.0,0.0,3.0,6.0,2813965.0,0.0,2.0,29137.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.089,1.0,2.0,6.0,16.0,512237.0,317000000000.0,9467662623.0,33.0,1.0
810.0,0.0,17.0,1.0,1.0,0.0,0.0,1.0,58900.0,19891.25,3956829.0,300.0,0.0,2.0,34.0,1.0,557.0,1402116.0,0.311,3.0,36283.0,1.0,0.0,1.0,6.0,4141763.0,0.0,2.0,53474.0,0.0,3.0,1.0,1.0,3.0,0.0,2.0,2.0,2.822,0.0,2.0,3.0,26.0,668000.0,53026184025.0,9787036860.0,17.0,1.0
811.0,0.0,31.0,1.0,1.0,0.0,0.0,2.0,44877.0,0.0,173334.0,48.0,0.0,1.0,30.0,0.0,587.0,538524.0,0.76,6.0,34122.0,2.5,0.0,4.0,6.0,2489223.0,0.0,2.0,14791.0,4.0,3.0,1.0,1.0,4.0,220.0,4.0,3.0,0.322,0.0,2.0,4.0,22.0,309162.0,307000000000.0,9640989103.0,31.0,0.0
812.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,68909.0,19891.25,5353682.0,240.0,1.0,2.0,23.0,0.0,716.0,1745442.0,0.079,3.0,12502.0,2.5,0.0,0.0,6.0,5702093.75,0.0,4.0,67608.0,0.0,6.0,1.0,1.0,0.0,0.0,2.0,2.0,2.824,0.0,2.0,3.0,11.0,474401.0,203000000000.0,9375979531.0,18.0,14.0
813.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,32897.0,10064.0,1344796.0,360.0,1.0,0.0,39.0,0.0,667.0,515532.0,0.0,1.0,0.0,2.0,0.0,5.0,6.0,563571.0,0.0,3.0,21549.0,0.0,5.0,1.0,1.0,4.0,215.0,0.0,4.0,2.609,1.0,2.0,7.0,8.0,75086.0,98602757454.0,9492054894.0,2.0,7.0
814.0,0.0,37.0,1.0,0.0,3.0,1.0,1.0,13013.0,0.0,7728174.625,120.0,0.0,2.0,36.0,1.0,509.0,156156.0,0.753,3.0,9795.0,2.0,0.0,0.0,6.0,289154.0,0.0,5.0,8895.0,4.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,19.84825,0.0,2.0,8.0,14.0,928855.0,812000000000.0,9834456622.0,37.0,12.0
815.0,0.0,17.0,1.0,1.0,1.0,0.0,2.0,60815.0,19891.25,762471.0,60.0,1.0,2.0,39.0,0.0,685.0,1518720.0,0.0,1.0,0.0,1.0,0.0,6.0,6.0,4391926.0,0.0,2.0,62051.0,1.0,3.0,1.0,1.0,2.0,63.0,2.0,0.0,0.502,1.0,2.0,6.0,3.0,275413.0,797000000000.0,9248607047.0,17.0,17.0
816.0,0.0,39.0,1.0,0.0,1.0,0.0,1.0,47459.0,0.0,1377005.0,36.0,0.0,1.0,43.0,1.0,458.375,569508.0,0.166,0.0,7861.0,1.0,0.0,0.0,6.0,1473634.0,0.0,0.0,20663.0,4.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.418,2.0,2.0,7.0,28.0,859891.0,23515850153.0,9017316715.0,39.0,11.0
817.0,0.0,25.0,1.0,1.0,1.0,1.0,3.0,16261.0,0.0,6013885.0,300.0,1.0,1.0,30.0,1.0,774.0,195132.0,0.838,3.0,13626.0,1.0,0.0,2.0,6.0,281819.0,0.0,3.0,2185.0,1.0,4.0,1.0,1.0,2.0,217.0,3.0,4.0,19.84825,2.0,2.0,4.0,22.0,470522.0,879000000000.0,9954794064.0,25.0,12.0
818.0,0.0,17.0,0.0,0.0,2.0,0.0,2.0,13714.0,0.0,2395460.0,360.0,0.0,0.0,34.0,1.0,571.0,164568.0,1.9409999999999998,1.0,37477.0,0.0,0.0,1.0,6.0,608032.0,0.0,5.0,2000.0,0.0,1.0,1.0,1.0,0.0,50.0,2.0,4.0,14.556,1.0,2.0,0.0,20.0,476835.0,579000000000.0,9664693656.0,17.0,15.0
819.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,31559.0,0.0,3626027.0,180.0,1.0,2.0,38.0,1.0,674.0,378708.0,0.389,3.0,12275.0,0.0,0.0,5.0,6.0,565510.0,0.0,4.0,11101.0,3.0,3.0,1.0,1.0,3.0,221.0,1.0,2.0,9.575,0.0,2.0,5.0,15.0,498943.0,360000000000.0,9023771843.0,1.0,16.0
820.0,0.0,13.0,1.0,1.0,0.0,0.0,3.0,3603.0,2045.0,1221311.0,300.0,1.0,1.0,50.0,1.0,619.0,67776.0,1.9409999999999998,3.0,22143.0,0.0,0.0,1.0,6.0,0.0,0.0,5.0,2000.0,4.0,3.0,1.0,1.0,4.0,87.0,4.0,3.0,18.02,1.0,2.0,2.0,7.0,362154.0,221000000000.0,9732396440.0,13.0,14.0
821.0,0.0,40.0,1.0,0.0,2.0,1.0,1.0,61964.0,0.0,1068155.0,360.0,1.0,1.0,35.0,0.0,701.0,743568.0,0.148,3.0,9160.0,0.0,0.0,1.0,6.0,2190608.0,0.0,5.0,22363.0,0.0,6.0,1.0,1.0,1.0,221.0,4.0,2.0,1.437,0.0,2.0,5.0,15.0,541199.0,533000000000.0,9739238520.0,40.0,17.0
822.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,77815.0,0.0,483412.0,72.0,0.0,1.0,32.0,0.0,555.0,933780.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2908102.0,0.0,1.0,36072.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,0.518,1.0,2.0,0.0,23.0,318655.0,209000000000.0,9844234719.0,4.0,3.0
823.0,0.0,13.0,1.0,1.0,0.0,0.0,1.0,75255.0,0.0,2144434.0,360.0,1.0,0.0,23.0,0.0,722.0,903060.0,0.292,1.0,21943.0,0.0,0.0,3.0,6.0,3050149.0,0.0,4.0,29732.0,2.0,6.0,1.0,1.0,4.0,0.0,3.0,2.0,2.375,2.0,2.0,6.0,16.0,760360.0,75515452607.0,9569991383.0,13.0,15.0
824.0,0.0,18.0,1.0,1.0,2.0,1.0,3.0,22066.0,19891.25,5752191.0,180.0,1.0,1.0,28.0,0.0,692.0,565632.0,0.536,3.0,25271.0,1.0,0.0,0.0,6.0,321106.0,0.0,0.0,25456.0,2.0,0.0,1.0,1.0,2.0,1.0,4.0,4.0,10.169,0.0,2.0,4.0,17.0,314820.0,643000000000.0,9733168066.0,18.0,7.0
825.0,0.0,32.0,0.0,1.0,0.0,0.0,1.0,45864.0,0.0,3689458.0,300.0,0.0,1.0,25.0,1.0,547.0,550368.0,0.167,3.0,7681.0,2.0,0.0,0.0,6.0,1917063.0,0.0,3.0,20408.0,0.0,2.0,1.0,1.0,2.0,217.0,2.0,2.0,6.704,0.0,2.0,1.0,0.0,131149.0,704000000000.0,9298424107.0,32.0,7.0
826.0,0.0,17.0,1.0,1.0,2.0,0.0,3.0,7936.0,5756.0,2403209.0,360.0,1.0,2.0,36.0,0.0,633.0,164304.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,3.0,12775.0,3.0,1.0,1.0,1.0,4.0,51.0,0.0,4.0,14.627,0.0,2.0,4.0,17.0,487474.0,741000000000.0,9590620036.0,17.0,9.0
827.0,0.0,32.0,0.0,1.0,0.0,1.0,3.0,21740.0,0.0,427872.0,24.0,1.0,0.0,49.0,0.0,757.0,260880.0,0.0,6.0,0.0,0.0,0.0,2.0,6.0,844858.0,0.0,3.0,10266.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,4.0,1.64,1.0,2.0,5.0,9.0,102010.0,565000000000.0,9931839979.0,32.0,4.0
